asylum_residence,displacement_type,time,displaced_population
sgp,returned_refugees,1990,5.0
sgp,returned_refugees,1991,1.0
sgp,returned_refugees,1993,16.0
sgp,returned_refugees,1995,1.0
sgp,returned_refugees,1996,102.0
sgp,returned_refugees,1999,3.0
sgp,returned_refugees,2014,1.0
sgp,stateless_persons,2018,1303.0
slb,asylum_seekers,2012,3.0
slb,asylum_seekers,2013,3.0
slb,refugees,1995,2000.0
slb,refugees,1996,2000.0
slb,refugees,1997,800.0
slb,refugees,1998,210.0
slb,refugees,2014,3.0
slb,refugees,2015,3.0
sle,asylum_seekers,2000,459.0
sle,asylum_seekers,2001,274.0
sle,asylum_seekers,2002,277.0
sle,asylum_seekers,2003,141.0
sle,asylum_seekers,2004,138.0
sle,asylum_seekers,2005,177.0
sle,asylum_seekers,2006,228.0
sle,asylum_seekers,2007,226.0
sle,asylum_seekers,2008,329.0
sle,asylum_seekers,2009,211.0
sle,asylum_seekers,2010,210.0
sle,asylum_seekers,2011,64.0
sle,asylum_seekers,2012,67.0
sle,asylum_seekers,2013,38.0
sle,asylum_seekers,2014,15.0
sle,asylum_seekers,2015,17.0
sle,asylum_seekers,2016,7.0
sle,internally_displaced_persons,1993,532000.0
sle,internally_displaced_persons,1994,782000.0
sle,internally_displaced_persons,1995,654600.0
sle,internally_displaced_persons,1996,654600.0
sle,internally_displaced_persons,1997,670000.0
sle,internally_displaced_persons,1998,670000.0
sle,internally_displaced_persons,1999,500000.0
sle,internally_displaced_persons,2000,300000.0
sle,refugees,1969,500.0
sle,refugees,1976,170.0
sle,refugees,1977,150.0
sle,refugees,1978,50.0
sle,refugees,1979,60.0
sle,refugees,1982,120.0
sle,refugees,1983,150.0
sle,refugees,1984,180.0
sle,refugees,1985,160.0
sle,refugees,1986,170.0
sle,refugees,1987,90.0
sle,refugees,1988,60.0
sle,refugees,1990,125830.0
sle,refugees,1991,28036.0
sle,refugees,1992,5866.0
sle,refugees,1993,16279.0
sle,refugees,1994,15874.0
sle,refugees,1995,4675.0
sle,refugees,1996,13532.0
sle,refugees,1997,13011.0
sle,refugees,1998,9866.0
sle,refugees,1999,6570.0
sle,refugees,2000,6546.0
sle,refugees,2001,10501.0
sle,refugees,2002,63494.0
sle,refugees,2003,61194.0
sle,refugees,2004,65437.0
sle,refugees,2005,59965.0
sle,refugees,2006,27365.0
sle,refugees,2007,8795.0
sle,refugees,2008,7826.0
sle,refugees,2009,9051.0
sle,refugees,2010,8363.0
sle,refugees,2011,8092.0
sle,refugees,2012,4204.0
sle,refugees,2013,2817.0
sle,refugees,2014,1372.0
sle,refugees,2015,760.0
sle,refugees,2016,683.0
sle,refugees,2017,678.0
sle,refugees,2018,591.0
sle,returned_idps,2000,200000.0
sle,returned_refugees,1987,60.0
sle,returned_refugees,1991,97800.0
sle,returned_refugees,1992,110.0
sle,returned_refugees,1993,1.0
sle,returned_refugees,1994,300.0
sle,returned_refugees,1995,2564.0
sle,returned_refugees,1997,500.0
sle,returned_refugees,1998,643.0
sle,returned_refugees,1999,1129.0
sle,returned_refugees,2004,14775.0
sle,returned_refugees,2005,6202.0
sle,returned_refugees,2006,33095.0
sle,returned_refugees,2007,17340.0
sle,returned_refugees,2008,1141.0
sle,returned_refugees,2009,66.0
sle,returned_refugees,2010,38.0
sle,returned_refugees,2011,76.0
sle,returned_refugees,2012,1032.0
sle,returned_refugees,2013,26.0
slv,asylum_seekers,2000,3.0
slv,asylum_seekers,2001,5.0
slv,asylum_seekers,2002,8.0
slv,asylum_seekers,2003,3.0
slv,asylum_seekers,2004,1.0
slv,asylum_seekers,2005,1.0
slv,asylum_seekers,2007,5.0
slv,asylum_seekers,2009,58.0
slv,asylum_seekers,2010,18.0
slv,asylum_seekers,2011,5.0
slv,asylum_seekers,2013,5.0
slv,asylum_seekers,2015,1.0
slv,asylum_seekers,2016,1.0
slv,asylum_seekers,2018,11.0
slv,internally_displaced_persons,2017,71500.0
slv,internally_displaced_persons,2018,71500.0
slv,others_of_concern,2015,10100.0
slv,others_of_concern,2016,9800.0
slv,others_of_concern,2017,4200.0
slv,others_of_concern,2018,4700.0
slv,refugees,1972,100.0
slv,refugees,1980,390.0
slv,refugees,1985,210.0
slv,refugees,1986,310.0
slv,refugees,1987,300.0
slv,refugees,1988,20350.0
slv,refugees,1989,20730.0
slv,refugees,1990,20300.0
slv,refugees,1991,20099.0
slv,refugees,1992,19903.0
slv,refugees,1993,163.0
slv,refugees,1994,156.0
slv,refugees,1995,154.0
slv,refugees,1996,150.0
slv,refugees,1997,109.0
slv,refugees,1998,33.0
slv,refugees,1999,24.0
slv,refugees,2000,59.0
slv,refugees,2001,69.0
slv,refugees,2002,74.0
slv,refugees,2003,246.0
slv,refugees,2004,235.0
slv,refugees,2005,49.0
slv,refugees,2006,39.0
slv,refugees,2007,39.0
slv,refugees,2008,32.0
slv,refugees,2009,30.0
slv,refugees,2010,38.0
slv,refugees,2011,38.0
slv,refugees,2012,45.0
slv,refugees,2013,44.0
slv,refugees,2014,35.0
slv,refugees,2015,48.0
slv,refugees,2016,45.0
slv,refugees,2017,34.0
slv,refugees,2018,34.0
slv,returned_refugees,1979,250.0
slv,returned_refugees,1980,60.0
slv,returned_refugees,1988,250.0
slv,returned_refugees,1990,150.0
slv,returned_refugees,1991,200.0
slv,returned_refugees,1992,120.0
slv,returned_refugees,1993,11.0
slv,returned_refugees,1994,8.0
slv,returned_refugees,1995,24.0
slv,returned_refugees,1996,1.0
slv,returned_refugees,2000,9.0
slv,returned_refugees,2005,44.0
slv,returned_refugees,2014,1.0
som,asylum_seekers,2000,10.0
som,asylum_seekers,2001,60.0
som,asylum_seekers,2002,215.0
som,asylum_seekers,2003,196.0
som,asylum_seekers,2004,334.0
som,asylum_seekers,2005,98.0
som,asylum_seekers,2006,1221.0
som,asylum_seekers,2007,8709.0
som,asylum_seekers,2008,9246.0
som,asylum_seekers,2009,24668.0
som,asylum_seekers,2010,24111.0
som,asylum_seekers,2011,6016.0
som,asylum_seekers,2012,8465.0
som,asylum_seekers,2013,9876.0
som,asylum_seekers,2014,9265.0
som,asylum_seekers,2015,10120.0
som,asylum_seekers,2016,12794.0
som,asylum_seekers,2017,14684.0
som,asylum_seekers,2018,16341.0
som,internally_displaced_persons,1996,200000.0
som,internally_displaced_persons,1997,200000.0
som,internally_displaced_persons,1998,1603.0
som,internally_displaced_persons,2000,18000.0
som,internally_displaced_persons,2005,400000.0
som,internally_displaced_persons,2006,400000.0
som,internally_displaced_persons,2007,1000000.0
som,internally_displaced_persons,2008,1277200.0
som,internally_displaced_persons,2009,1550000.0
som,internally_displaced_persons,2010,1463780.0
som,internally_displaced_persons,2011,1356845.0
som,internally_displaced_persons,2012,1132963.0
som,internally_displaced_persons,2013,1133000.0
som,internally_displaced_persons,2014,1133000.0
som,internally_displaced_persons,2015,1133000.0
som,internally_displaced_persons,2016,1562554.0
som,internally_displaced_persons,2017,2116705.0
som,internally_displaced_persons,2018,2648000.0
som,others_of_concern,1997,50000.0
som,others_of_concern,1998,50000.0
som,others_of_concern,2011,11.0
som,others_of_concern,2012,51.0
som,others_of_concern,2013,69.0
som,others_of_concern,2014,69.0
som,others_of_concern,2015,86.0
som,others_of_concern,2016,130.0
som,others_of_concern,2017,129.0
som,others_of_concern,2018,380.0
som,refugees,1977,500000.0
som,refugees,1978,600000.0
som,refugees,1979,1175190.0
som,refugees,1980,2000000.0
som,refugees,1981,700000.0
som,refugees,1982,700000.0
som,refugees,1983,700000.0
som,refugees,1984,701300.0
som,refugees,1985,812000.0
som,refugees,1986,700000.0
som,refugees,1987,840100.0
som,refugees,1988,834000.0
som,refugees,1989,769630.0
som,refugees,1990,460000.0
som,refugees,1992,480.0
som,refugees,1993,399.0
som,refugees,1994,388.0
som,refugees,1995,626.0
som,refugees,1996,700.0
som,refugees,1997,622.0
som,refugees,1998,337.0
som,refugees,1999,130.0
som,refugees,2000,558.0
som,refugees,2001,589.0
som,refugees,2002,199.0
som,refugees,2003,368.0
som,refugees,2004,357.0
som,refugees,2005,493.0
som,refugees,2006,669.0
som,refugees,2007,901.0
som,refugees,2008,1842.0
som,refugees,2009,1815.0
som,refugees,2010,1937.0
som,refugees,2011,2099.0
som,refugees,2012,2309.0
som,refugees,2013,2425.0
som,refugees,2014,2729.0
som,refugees,2015,8081.0
som,refugees,2016,11574.0
som,refugees,2017,14563.0
som,refugees,2018,16733.0
som,returned_idps,2012,10188.0
som,returned_idps,2013,104706.0
som,returned_idps,2014,12736.0
som,returned_idps,2015,5000.0
som,returned_refugees,1978,8880.0
som,returned_refugees,1986,104430.0
som,returned_refugees,1987,30230.0
som,returned_refugees,1988,1850.0
som,returned_refugees,1989,4700.0
som,returned_refugees,1994,2.0
som,returned_refugees,1996,43.0
som,returned_refugees,1997,9.0
som,returned_refugees,1998,40.0
som,returned_refugees,1999,207.0
som,returned_refugees,2000,16.0
som,returned_refugees,2002,153.0
som,returned_refugees,2003,1.0
som,returned_refugees,2012,71.0
som,returned_refugees,2013,8.0
som,returned_refugees,2014,5.0
som,returned_refugees,2017,41479.0
som,returned_refugees,2018,87544.0
ssd,asylum_seekers,2011,88.0
ssd,asylum_seekers,2012,35.0
ssd,asylum_seekers,2013,39.0
ssd,asylum_seekers,2014,130.0
ssd,asylum_seekers,2015,839.0
ssd,asylum_seekers,2016,1792.0
ssd,asylum_seekers,2017,1895.0
ssd,asylum_seekers,2018,2535.0
ssd,internally_displaced_persons,2011,560161.0
ssd,internally_displaced_persons,2012,345670.0
ssd,internally_displaced_persons,2013,331097.0
ssd,internally_displaced_persons,2014,1645392.0
ssd,internally_displaced_persons,2015,1790427.0
ssd,internally_displaced_persons,2016,1853924.0
ssd,internally_displaced_persons,2017,1903953.0
ssd,internally_displaced_persons,2018,1878153.0
ssd,others_of_concern,2017,10000.0
ssd,others_of_concern,2018,10000.0
ssd,refugees,2011,105023.0
ssd,refugees,2012,202581.0
ssd,refugees,2013,229587.0
ssd,refugees,2014,248152.0
ssd,refugees,2015,263016.0
ssd,refugees,2016,262560.0
ssd,refugees,2017,283400.0
ssd,refugees,2018,291833.0
ssd,returned_idps,2014,200055.0
ssd,returned_idps,2016,752261.0
ssd,returned_idps,2017,813.0
ssd,returned_refugees,2013,5.0
ssd,returned_refugees,2014,2957.0
ssd,returned_refugees,2015,2017.0
ssd,returned_refugees,2016,13180.0
ssd,returned_refugees,2017,2072.0
ssd,returned_refugees,2018,136155.0
sur,asylum_seekers,2010,7.0
sur,asylum_seekers,2011,3.0
sur,asylum_seekers,2012,3.0
sur,asylum_seekers,2014,2.0
sur,asylum_seekers,2015,4.0
sur,asylum_seekers,2016,46.0
sur,asylum_seekers,2017,62.0
sur,asylum_seekers,2018,206.0
sur,others_of_concern,2016,1.0
sur,refugees,1992,52.0
sur,refugees,1993,50.0
sur,refugees,1994,39.0
sur,refugees,1997,11.0
sur,refugees,2007,1.0
sur,refugees,2008,1.0
sur,refugees,2009,1.0
sur,refugees,2010,1.0
sur,refugees,2015,1.0
sur,refugees,2016,1.0
sur,refugees,2017,33.0
sur,refugees,2018,36.0
sur,returned_refugees,1993,2.0
sur,returned_refugees,1994,11.0
svk,asylum_seekers,2000,389.0
svk,asylum_seekers,2001,3151.0
svk,asylum_seekers,2002,4508.0
svk,asylum_seekers,2003,4661.0
svk,asylum_seekers,2004,2916.0
svk,asylum_seekers,2005,2707.0
svk,asylum_seekers,2006,2744.0
svk,asylum_seekers,2007,584.0
svk,asylum_seekers,2008,307.0
svk,asylum_seekers,2009,254.0
svk,asylum_seekers,2010,267.0
svk,asylum_seekers,2011,185.0
svk,asylum_seekers,2012,194.0
svk,asylum_seekers,2013,200.0
svk,asylum_seekers,2014,220.0
svk,asylum_seekers,2015,173.0
svk,asylum_seekers,2016,38.0
svk,asylum_seekers,2017,26.0
svk,asylum_seekers,2018,17.0
svk,others_of_concern,2009,59.0
svk,others_of_concern,2011,46.0
svk,others_of_concern,2012,69.0
svk,others_of_concern,2013,138.0
svk,others_of_concern,2014,131.0
svk,others_of_concern,2015,85.0
svk,others_of_concern,2016,45.0
svk,others_of_concern,2017,8.0
svk,refugees,1993,1521.0
svk,refugees,1994,159.0
svk,refugees,1995,2339.0
svk,refugees,1996,1387.0
svk,refugees,1997,746.0
svk,refugees,1998,424.0
svk,refugees,1999,443.0
svk,refugees,2000,457.0
svk,refugees,2001,472.0
svk,refugees,2002,444.0
svk,refugees,2003,414.0
svk,refugees,2004,409.0
svk,refugees,2005,368.0
svk,refugees,2006,248.0
svk,refugees,2007,279.0
svk,refugees,2008,317.0
svk,refugees,2009,401.0
svk,refugees,2010,461.0
svk,refugees,2011,546.0
svk,refugees,2012,662.0
svk,refugees,2013,701.0
svk,refugees,2014,799.0
svk,refugees,2015,820.0
svk,refugees,2016,990.0
svk,refugees,2017,891.0
svk,refugees,2018,908.0
svk,returned_refugees,1994,8.0
svk,returned_refugees,1995,4.0
svk,returned_refugees,1996,1197.0
svk,returned_refugees,1997,23.0
svk,returned_refugees,1999,93.0
svk,returned_refugees,2000,7.0
svk,returned_refugees,2001,19.0
svk,returned_refugees,2002,1.0
svk,returned_refugees,2003,4.0
svk,returned_refugees,2004,2.0
svk,returned_refugees,2006,27.0
svk,returned_refugees,2008,1.0
svk,returned_refugees,2009,3.0
svk,returned_refugees,2015,3.0
svk,stateless_persons,2004,7.0
svk,stateless_persons,2007,911.0
svk,stateless_persons,2008,911.0
svk,stateless_persons,2009,911.0
svk,stateless_persons,2010,911.0
svk,stateless_persons,2011,63.0
svk,stateless_persons,2012,1523.0
svk,stateless_persons,2013,1523.0
svk,stateless_persons,2014,1523.0
svk,stateless_persons,2015,1523.0
svk,stateless_persons,2016,1523.0
svk,stateless_persons,2017,1523.0
svk,stateless_persons,2018,1523.0
svn,asylum_seekers,2000,8827.0
svn,asylum_seekers,2001,305.0
svn,asylum_seekers,2002,193.0
svn,asylum_seekers,2003,132.0
svn,asylum_seekers,2004,323.0
svn,asylum_seekers,2005,185.0
svn,asylum_seekers,2006,180.0
svn,asylum_seekers,2007,55.0
svn,asylum_seekers,2008,84.0
svn,asylum_seekers,2009,80.0
svn,asylum_seekers,2010,121.0
svn,asylum_seekers,2011,103.0
svn,asylum_seekers,2012,100.0
svn,asylum_seekers,2013,21.0
svn,asylum_seekers,2014,69.0
svn,asylum_seekers,2015,103.0
svn,asylum_seekers,2016,319.0
svn,asylum_seekers,2017,248.0
svn,asylum_seekers,2018,216.0
svn,others_of_concern,1998,12131.0
svn,others_of_concern,1999,11334.0
svn,others_of_concern,2000,4739.0
svn,others_of_concern,2001,4451.0
svn,others_of_concern,2002,1279.0
svn,others_of_concern,2003,779.0
svn,refugees,1992,74100.0
svn,refugees,1993,45000.0
svn,refugees,1994,29156.0
svn,refugees,1995,22314.0
svn,refugees,1996,10014.0
svn,refugees,1997,5135.0
svn,refugees,1998,3465.0
svn,refugees,1999,4382.0
svn,refugees,2000,2816.0
svn,refugees,2001,2415.0
svn,refugees,2002,390.0
svn,refugees,2003,2069.0
svn,refugees,2004,304.0
svn,refugees,2005,251.0
svn,refugees,2006,254.0
svn,refugees,2007,263.0
svn,refugees,2008,268.0
svn,refugees,2009,289.0
svn,refugees,2010,314.0
svn,refugees,2011,142.0
svn,refugees,2012,176.0
svn,refugees,2013,213.0
svn,refugees,2014,257.0
svn,refugees,2015,292.0
svn,refugees,2016,462.0
svn,refugees,2017,595.0
svn,refugees,2018,726.0
svn,returned_refugees,1992,39660.0
svn,returned_refugees,1995,8.0
svn,returned_refugees,1996,2997.0
svn,returned_refugees,1997,2800.0
svn,returned_refugees,1998,550.0
svn,returned_refugees,1999,2993.0
svn,returned_refugees,2000,549.0
svn,returned_refugees,2001,831.0
svn,returned_refugees,2002,588.0
svn,returned_refugees,2003,838.0
svn,returned_refugees,2004,202.0
svn,returned_refugees,2005,270.0
svn,returned_refugees,2006,348.0
svn,returned_refugees,2007,76.0
svn,returned_refugees,2008,49.0
svn,returned_refugees,2009,52.0
svn,returned_refugees,2010,29.0
svn,returned_refugees,2011,17.0
svn,returned_refugees,2012,31.0
svn,returned_refugees,2013,11.0
svn,returned_refugees,2014,19.0
svn,returned_refugees,2015,4.0
svn,stateless_persons,2004,584.0
svn,stateless_persons,2005,445.0
svn,stateless_persons,2006,4090.0
svn,stateless_persons,2007,4090.0
svn,stateless_persons,2008,4090.0
svn,stateless_persons,2009,4090.0
svn,stateless_persons,2010,4090.0
svn,stateless_persons,2012,4.0
svn,stateless_persons,2013,4.0
svn,stateless_persons,2014,4.0
svn,stateless_persons,2015,4.0
svn,stateless_persons,2016,4.0
svn,stateless_persons,2017,4.0
swe,asylum_seekers,2000,10800.0
swe,asylum_seekers,2001,17600.0
swe,asylum_seekers,2002,33301.0
swe,asylum_seekers,2003,35276.0
swe,asylum_seekers,2004,28043.0
swe,asylum_seekers,2005,15702.0
swe,asylum_seekers,2006,17405.0
swe,asylum_seekers,2007,27723.0
swe,asylum_seekers,2008,24099.0
swe,asylum_seekers,2009,18953.0
swe,asylum_seekers,2010,18635.0
swe,asylum_seekers,2011,18138.0
swe,asylum_seekers,2012,22840.0
swe,asylum_seekers,2013,27724.0
swe,asylum_seekers,2014,56784.0
swe,asylum_seekers,2015,157046.0
swe,asylum_seekers,2016,83103.0
swe,asylum_seekers,2017,51592.0
swe,asylum_seekers,2018,37704.0
swe,refugees,1951,44000.0
swe,refugees,1952,42000.0
swe,refugees,1953,37000.0
swe,refugees,1954,33000.0
swe,refugees,1955,28000.0
swe,refugees,1956,31000.0
swe,refugees,1957,33000.0
swe,refugees,1958,31000.0
swe,refugees,1959,28000.0
swe,refugees,1960,26000.0
swe,refugees,1961,26000.0
swe,refugees,1962,26000.0
swe,refugees,1963,26000.0
swe,refugees,1964,24000.0
swe,refugees,1965,22000.0
swe,refugees,1966,20000.0
swe,refugees,1967,18000.0
swe,refugees,1968,17000.0
swe,refugees,1969,17000.0
swe,refugees,1970,20000.0
swe,refugees,1971,20000.0
swe,refugees,1972,20000.0
swe,refugees,1973,20000.0
swe,refugees,1974,20000.0
swe,refugees,1975,20000.0
swe,refugees,1976,20000.0
swe,refugees,1977,20000.0
swe,refugees,1978,20000.0
swe,refugees,1979,20000.0
swe,refugees,1980,20000.0
swe,refugees,1981,20000.0
swe,refugees,1982,20000.0
swe,refugees,1983,43000.0
swe,refugees,1984,90600.0
swe,refugees,1985,90600.0
swe,refugees,1986,120000.0
swe,refugees,1987,130000.0
swe,refugees,1988,139783.0
swe,refugees,1989,139783.0
swe,refugees,1990,109663.0
swe,refugees,1991,124470.0
swe,refugees,1992,131073.0
swe,refugees,1993,162402.0
swe,refugees,1994,200791.0
swe,refugees,1995,199212.0
swe,refugees,1996,191171.0
swe,refugees,1997,186725.0
swe,refugees,1998,178795.0
swe,refugees,1999,159513.0
swe,refugees,2000,157220.0
swe,refugees,2001,146491.0
swe,refugees,2002,142193.0
swe,refugees,2003,112167.0
swe,refugees,2004,73408.0
swe,refugees,2005,74915.0
swe,refugees,2006,79913.0
swe,refugees,2007,75078.0
swe,refugees,2008,77038.0
swe,refugees,2009,81356.0
swe,refugees,2010,82629.0
swe,refugees,2011,86615.0
swe,refugees,2012,92872.0
swe,refugees,2013,114175.0
swe,refugees,2014,142207.0
swe,refugees,2015,169520.0
swe,refugees,2016,230164.0
swe,refugees,2017,240911.0
swe,refugees,2018,248165.0
swe,returned_refugees,1993,1.0
swe,returned_refugees,1995,15.0
swe,returned_refugees,1996,292.0
swe,returned_refugees,1997,770.0
swe,returned_refugees,1998,342.0
swe,returned_refugees,1999,1638.0
swe,returned_refugees,2000,1433.0
swe,returned_refugees,2001,387.0
swe,returned_refugees,2002,2619.0
swe,returned_refugees,2003,2057.0
swe,returned_refugees,2004,566.0
swe,returned_refugees,2005,486.0
swe,returned_refugees,2006,553.0
swe,returned_refugees,2007,112.0
swe,returned_refugees,2008,354.0
swe,returned_refugees,2009,2307.0
swe,returned_refugees,2010,201.0
swe,returned_refugees,2011,2302.0
swe,returned_refugees,2012,2563.0
swe,returned_refugees,2013,1650.0
swe,returned_refugees,2014,10.0
swe,returned_refugees,2015,1.0
swe,stateless_persons,2005,5299.0
swe,stateless_persons,2006,5571.0
swe,stateless_persons,2007,5571.0
swe,stateless_persons,2008,6239.0
swe,stateless_persons,2009,7758.0
swe,stateless_persons,2010,9344.0
swe,stateless_persons,2011,10344.0
swe,stateless_persons,2012,9596.0
swe,stateless_persons,2013,20450.0
swe,stateless_persons,2014,27167.0
swe,stateless_persons,2015,31062.0
swe,stateless_persons,2016,36036.0
swe,stateless_persons,2017,35101.0
swe,stateless_persons,2018,31819.0
swz,asylum_seekers,2001,361.0
swz,asylum_seekers,2002,368.0
swz,asylum_seekers,2003,327.0
swz,asylum_seekers,2004,306.0
swz,asylum_seekers,2005,256.0
swz,asylum_seekers,2006,256.0
swz,asylum_seekers,2007,252.0
swz,asylum_seekers,2008,445.0
swz,asylum_seekers,2009,610.0
swz,asylum_seekers,2012,422.0
swz,asylum_seekers,2013,535.0
swz,asylum_seekers,2014,273.0
swz,asylum_seekers,2015,268.0
swz,asylum_seekers,2016,385.0
swz,asylum_seekers,2017,544.0
swz,asylum_seekers,2018,734.0
swz,others_of_concern,2013,3.0
swz,others_of_concern,2014,4.0
swz,others_of_concern,2015,3.0
swz,others_of_concern,2016,3.0
swz,refugees,1970,135.0
swz,refugees,1971,50.0
swz,refugees,1972,80.0
swz,refugees,1973,100.0
swz,refugees,1974,50.0
swz,refugees,1975,50.0
swz,refugees,1976,80.0
swz,refugees,1977,135.0
swz,refugees,1978,720.0
swz,refugees,1979,5250.0
swz,refugees,1980,5470.0
swz,refugees,1981,5610.0
swz,refugees,1982,7350.0
swz,refugees,1983,6230.0
swz,refugees,1984,8980.0
swz,refugees,1985,10770.0
swz,refugees,1986,12130.0
swz,refugees,1987,14550.0
swz,refugees,1988,29430.0
swz,refugees,1989,34908.0
swz,refugees,1990,42074.0
swz,refugees,1991,49569.0
swz,refugees,1992,55580.0
swz,refugees,1993,48889.0
swz,refugees,1994,643.0
swz,refugees,1995,712.0
swz,refugees,1996,575.0
swz,refugees,1997,592.0
swz,refugees,1998,592.0
swz,refugees,1999,616.0
swz,refugees,2000,690.0
swz,refugees,2001,690.0
swz,refugees,2002,653.0
swz,refugees,2003,686.0
swz,refugees,2004,704.0
swz,refugees,2005,760.0
swz,refugees,2006,752.0
swz,refugees,2007,789.0
swz,refugees,2008,775.0
swz,refugees,2009,759.0
swz,refugees,2010,759.0
swz,refugees,2011,759.0
swz,refugees,2012,505.0
swz,refugees,2013,507.0
swz,refugees,2014,515.0
swz,refugees,2015,696.0
swz,refugees,2016,728.0
swz,refugees,2017,773.0
swz,refugees,2018,859.0
swz,returned_refugees,1983,90.0
swz,returned_refugees,1991,620.0
swz,returned_refugees,1993,5329.0
swz,returned_refugees,1994,11604.0
swz,returned_refugees,1995,25.0
swz,returned_refugees,1996,184.0
swz,returned_refugees,1997,3.0
swz,returned_refugees,2001,1.0
swz,returned_refugees,2003,2.0
swz,returned_refugees,2006,2.0
swz,returned_refugees,2007,1.0
swz,returned_refugees,2008,1.0
swz,returned_refugees,2009,5.0
swz,returned_refugees,2011,1.0
swz,returned_refugees,2014,7.0
sxm,asylum_seekers,2010,3.0
sxm,asylum_seekers,2012,4.0
sxm,asylum_seekers,2013,1.0
sxm,asylum_seekers,2014,5.0
sxm,asylum_seekers,2015,8.0
sxm,asylum_seekers,2016,7.0
sxm,refugees,2010,1.0
sxm,refugees,2011,3.0
sxm,refugees,2012,3.0
sxm,refugees,2013,3.0
sxm,refugees,2014,3.0
sxm,refugees,2015,3.0
sxm,refugees,2016,3.0
sxm,refugees,2017,5.0
sxm,refugees,2018,5.0
syc,refugees,2016,2.0
syr,asylum_seekers,2000,2643.0
syr,asylum_seekers,2001,605.0
syr,asylum_seekers,2002,503.0
syr,asylum_seekers,2003,943.0
syr,asylum_seekers,2004,785.0
syr,asylum_seekers,2005,1898.0
syr,asylum_seekers,2006,5213.0
syr,asylum_seekers,2007,5884.0
syr,asylum_seekers,2008,2243.0
syr,asylum_seekers,2009,3080.0
syr,asylum_seekers,2010,2446.0
syr,asylum_seekers,2011,1830.0
syr,asylum_seekers,2012,2222.0
syr,asylum_seekers,2013,2495.0
syr,asylum_seekers,2014,2745.0
syr,asylum_seekers,2015,5251.0
syr,asylum_seekers,2016,12494.0
syr,asylum_seekers,2017,18078.0
syr,asylum_seekers,2018,18625.0
syr,internally_displaced_persons,2012,2016500.0
syr,internally_displaced_persons,2013,6520800.0
syr,internally_displaced_persons,2014,7632500.0
syr,internally_displaced_persons,2015,6563462.0
syr,internally_displaced_persons,2016,6325978.0
syr,internally_displaced_persons,2017,6150005.0
syr,internally_displaced_persons,2018,6183920.0
syr,others_of_concern,1999,2121.0
syr,others_of_concern,2003,5340.0
syr,others_of_concern,2014,3270.0
syr,others_of_concern,2015,3554.0
syr,others_of_concern,2016,13628.0
syr,others_of_concern,2017,11213.0
syr,others_of_concern,2018,7879.0
syr,refugees,1978,170.0
syr,refugees,1979,200.0
syr,refugees,1980,350.0
syr,refugees,1981,1050.0
syr,refugees,1982,26570.0
syr,refugees,1983,40490.0
syr,refugees,1984,34230.0
syr,refugees,1985,47750.0
syr,refugees,1986,1330.0
syr,refugees,1988,280.0
syr,refugees,1990,4125.0
syr,refugees,1991,4210.0
syr,refugees,1992,6310.0
syr,refugees,1993,38715.0
syr,refugees,1994,40290.0
syr,refugees,1995,36222.0
syr,refugees,1996,27759.0
syr,refugees,1997,22704.0
syr,refugees,1998,20974.0
syr,refugees,1999,6474.0
syr,refugees,2000,3463.0
syr,refugees,2001,3351.0
syr,refugees,2002,2918.0
syr,refugees,2003,3681.0
syr,refugees,2004,15604.0
syr,refugees,2005,26089.0
syr,refugees,2006,702209.0
syr,refugees,2007,1503769.0
syr,refugees,2008,1105698.0
syr,refugees,2009,1054466.0
syr,refugees,2010,1005472.0
syr,refugees,2011,755445.0
syr,refugees,2012,476506.0
syr,refugees,2013,149292.0
syr,refugees,2014,149140.0
syr,refugees,2015,21113.0
syr,refugees,2016,19809.0
syr,refugees,2017,19423.0
syr,refugees,2018,18802.0
syr,returned_idps,2016,600000.0
syr,returned_idps,2017,597152.0
syr,returned_refugees,1982,2500.0
syr,returned_refugees,1985,1000.0
syr,returned_refugees,1994,56.0
syr,returned_refugees,1995,23.0
syr,returned_refugees,1996,39.0
syr,returned_refugees,1998,53.0
syr,returned_refugees,2000,11.0
syr,returned_refugees,2001,223.0
syr,returned_refugees,2002,488.0
syr,returned_refugees,2003,63.0
syr,returned_refugees,2004,40.0
syr,returned_refugees,2005,1.0
syr,returned_refugees,2006,1.0
syr,returned_refugees,2007,45000.0
syr,returned_refugees,2008,4162.0
syr,returned_refugees,2009,18217.0
syr,returned_refugees,2010,194.0
syr,returned_refugees,2011,28236.0
syr,returned_refugees,2012,56938.0
syr,returned_refugees,2013,45854.0
syr,returned_refugees,2014,1962.0
syr,returned_refugees,2015,938.0
syr,returned_refugees,2017,77212.0
syr,returned_refugees,2018,210947.0
syr,stateless_persons,2004,300000.0
syr,stateless_persons,2005,300000.0
syr,stateless_persons,2006,300000.0
syr,stateless_persons,2007,300000.0
syr,stateless_persons,2008,300000.0
syr,stateless_persons,2009,300000.0
syr,stateless_persons,2010,300000.0
syr,stateless_persons,2011,231000.0
syr,stateless_persons,2012,221000.0
syr,stateless_persons,2013,160000.0
syr,stateless_persons,2014,160000.0
syr,stateless_persons,2015,160000.0
syr,stateless_persons,2016,160000.0
syr,stateless_persons,2017,160000.0
syr,stateless_persons,2018,160000.0
tca,asylum_seekers,2012,22.0
tca,asylum_seekers,2013,6.0
tca,asylum_seekers,2014,4.0
tca,refugees,2013,4.0
